datetime,code,open,close,high,low,vol,amount,tor,vr,ma5,ma10,ma20
2017-12-27,603825,29.78,30.27,30.33,29.42,12651.0,37813296.0,3.16,2.11,29.51,29.38,30.02
2017-12-26,603825,29.05,29.96,30.12,28.89,10898.0,32413332.0,2.72,2.18,29.21,29.36,30.14
2017-12-25,603825,29.15,29.05,29.3,28.59,4343.0,12531166.0,1.09,0.66,28.99,29.34,30.3
2017-12-22,603825,29.19,29.09,29.39,28.83,3799.0,11046645.0,0.95,0.42,28.9,29.49,30.44
2017-12-21,603825,28.94,29.19,29.3,28.23,6207.0,17972532.0,1.55,0.68,29.1,29.6,30.72
2017-12-20,603825,28.72,28.75,29.11,28.52,4695.0,13532691.0,1.17,0.49,29.25,29.59,30.98
2017-12-19,603825,28.98,28.87,29.09,28.11,5987.0,17272782.0,1.5,0.62,29.51,29.7,31.31
2017-12-18,603825,29.55,28.59,29.7,28.52,12429.0,36226924.0,3.11,1.38,29.69,29.75,31.61
2017-12-15,603825,29.65,30.12,30.18,29.0,15940.0,47011412.0,3.98,1.83,30.08,30.07,31.93
2017-12-14,603825,29.9,29.94,30.28,29.6,6484.0,19349438.0,1.62,0.76,30.1,30.38,32.13
2017-12-13,603825,29.7,30.04,30.33,29.7,7138.0,21440864.0,1.78,0.8,29.93,30.66,32.41
2017-12-12,603825,30.21,29.77,30.35,29.73,6275.0,18823884.0,1.57,0.61,29.88,30.93,32.79
2017-12-11,603825,30.6,30.53,30.98,30.06,9355.0,28480572.0,2.34,0.85,29.81,31.26,33.21
2017-12-08,603825,28.63,30.21,31.18,28.63,14393.0,43524816.0,3.6,1.43,30.05,31.4,33.63
2017-12-07,603825,29.4,29.08,29.79,28.9,5533.0,16292154.0,1.38,0.5,30.66,31.85,34.08
2017-12-06,603825,29.57,29.8,29.98,28.07,9218.0,27170688.0,2.3,0.85,31.38,32.38,34.55
2017-12-05,603825,31.7,29.43,32.0,28.57,13138.0,39668472.0,3.28,1.1,31.98,32.92,35.02
2017-12-04,603825,33.2,31.73,33.65,31.3,12833.0,41102544.0,3.21,1.02,32.72,33.47,35.46
2017-12-01,603825,32.83,33.25,33.49,32.51,9596.0,31725796.0,2.4,0.77,32.74,33.79,35.81
2017-11-30,603825,32.8,32.71,33.25,32.5,10742.0,35345056.0,2.69,0.85,33.03,33.87,36.08
2017-11-29,603825,32.98,32.79,33.13,32.15,7655.0,24942964.0,1.91,0.58,33.37,34.17,36.39
2017-11-28,603825,32.1,33.11,33.27,32.01,18832.0,61337048.0,4.71,1.5,33.87,34.65,36.61
2017-11-27,603825,34.66,31.85,34.66,31.76,16015.0,52713744.0,4.0,1.3,34.22,35.16,36.72
2017-11-24,603825,34.23,34.7,34.89,34.23,8762.0,30369084.0,2.19,0.57,34.84,35.87,36.9
2017-11-23,603825,34.38,34.38,35.4,33.88,11797.0,40833196.0,2.95,0.65,34.72,36.32,36.9
2017-11-22,603825,34.95,35.29,35.41,34.63,10715.0,37636788.0,2.68,0.54,34.96,36.73,36.9
2017-11-21,603825,34.8,34.86,35.5,34.38,15337.0,53377956.0,3.83,0.67,35.44,37.11,36.85
2017-11-20,603825,34.01,34.99,35.44,33.52,14761.0,51278788.0,3.69,0.57,36.1,37.46,36.81
2017-11-17,603825,35.25,34.06,35.25,33.7,24727.0,85127056.0,6.18,0.9,36.89,37.83,36.75
2017-11-16,603825,37.26,35.62,37.5,35.48,24901.0,90675208.0,6.23,0.88,37.92,38.29,36.66
2017-11-15,603825,37.92,37.65,38.2,36.9,19887.0,74812712.0,4.97,0.59,38.49,38.62,36.47
2017-11-14,603825,38.69,38.18,39.49,37.5,30248.0,115151312.0,7.56,0.91,38.79,38.58,36.2
2017-11-13,603825,39.01,38.96,39.63,38.66,30835.0,120713680.0,7.71,0.89,38.82,38.28,36.02
2017-11-10,603825,38.2,39.18,39.56,37.9,31931.0,123781128.0,7.98,0.9,38.76,37.93,35.78
2017-11-09,603825,38.86,38.48,38.86,37.86,28881.0,110409192.0,7.22,0.7,38.66,37.48,35.63
2017-11-08,603825,38.03,39.14,39.96,37.97,46301.0,180772928.0,11.58,1.09,38.75,37.08,35.51
2017-11-07,603825,38.0,38.32,38.38,37.0,28024.0,105619632.0,7.01,0.69,38.36,36.58,35.37
2017-11-06,603825,39.0,38.7,40.0,37.78,38097.0,147716704.0,9.52,0.99,37.74,36.16,35.3
2017-11-03,603825,38.65,38.65,38.92,37.66,35416.0,135272384.0,8.85,1.0,37.1,35.66,35.15
