datetime,code,open,close,high,low,vol,amount,tor,vr,ma5,ma10,ma20
2017-12-20,603016,40.39,40.15,40.95,40.0,4385.0,17696392.0,0.62,1.01,40.28,40.34,40.85
2017-12-19,603016,40.4,40.3,40.5,40.02,4302.0,17311704.0,0.61,0.83,40.43,40.24,41.04
2017-12-18,603016,40.02,40.37,40.48,40.0,3770.0,15164974.0,0.54,0.73,40.58,40.16,41.26
2017-12-15,603016,40.36,40.2,40.67,39.55,3406.0,13738640.0,0.48,0.66,40.49,40.27,41.35
2017-12-14,603016,40.89,40.36,40.89,40.05,5195.0,21026148.0,0.74,0.98,40.48,40.46,41.5
2017-12-13,603016,40.78,40.9,41.2,40.51,5075.0,20735860.0,0.72,0.8,40.4,40.6,41.65
2017-12-12,603016,39.93,41.06,41.46,39.93,8419.0,34511068.0,1.19,1.4,40.05,40.67,41.83
2017-12-11,603016,39.85,39.92,40.48,39.78,3898.0,15584313.0,0.55,0.61,39.75,40.66,41.95
2017-12-08,603016,39.51,40.15,40.78,39.51,3405.0,13718880.0,0.48,0.52,40.06,40.8,42.05
2017-12-07,603016,39.0,39.95,40.2,37.9,5695.0,22575988.0,0.81,0.89,40.44,41.12,42.13
2017-12-06,603016,40.0,39.16,40.0,37.68,10400.0,40078128.0,1.48,1.86,40.81,41.37,42.26
2017-12-05,603016,41.4,39.58,42.0,39.5,6761.0,27574684.0,0.96,1.13,41.28,41.84,42.42
2017-12-04,603016,42.06,41.47,42.98,41.45,5513.0,23034584.0,0.78,0.76,41.56,42.36,42.58
2017-12-01,603016,42.2,42.05,42.4,41.3,4298.0,18000834.0,0.61,0.5,41.55,42.43,42.53
2017-11-30,603016,41.39,41.8,42.29,41.13,4871.0,20374580.0,0.69,0.47,41.8,42.55,42.42
2017-11-29,603016,40.9,41.52,41.65,40.8,6472.0,26665436.0,0.92,0.51,41.93,42.69,42.29
2017-11-28,603016,39.9,40.96,42.0,39.84,8877.0,36090624.0,1.26,0.58,42.39,42.98,42.25
2017-11-27,603016,43.36,41.41,43.95,41.11,11965.0,51200728.0,1.7,0.71,43.17,43.23,42.25
2017-11-24,603016,42.57,43.33,43.44,42.01,11035.0,47223048.0,1.57,0.54,43.31,43.3,42.26
