datetime,code,open,close,high,low,vol,amount,tor,vr,ma5,ma10,ma20
2017-12-27,603038,43.43,42.92,43.45,42.73,3227.0,13864335.0,1.93,0.58,42.64,43.7,45.62
2017-12-26,603038,42.18,43.21,43.46,41.96,4258.0,18286172.0,2.55,0.81,42.48,44.05,45.95
2017-12-25,603038,42.2,41.96,42.61,41.2,4094.0,17114216.0,2.45,0.8,42.8,44.32,46.21
2017-12-22,603038,42.39,42.62,43.16,42.06,3996.0,17041546.0,2.39,0.79,43.42,44.82,46.79
2017-12-21,603038,42.18,42.49,43.48,41.08,5907.0,24933424.0,3.54,1.18,44.05,45.3,47.29
2017-12-20,603038,45.0,42.11,45.0,41.88,9467.0,40626844.0,5.67,2.3,44.75,45.86,47.8
2017-12-19,603038,45.04,44.81,45.37,44.66,2982.0,13399597.0,1.79,0.61,45.62,46.37,48.32
2017-12-18,603038,45.77,45.05,45.96,45.0,3155.0,14299599.0,1.89,0.58,45.84,46.48,48.76
2017-12-15,603038,45.66,45.77,46.12,45.13,3769.0,17190010.0,2.26,0.56,46.22,46.89,49.02
2017-12-14,603038,46.4,46.02,46.4,45.51,5555.0,25489684.0,3.33,0.65,46.55,47.22,49.4
2017-12-13,603038,45.84,46.45,46.59,45.61,5094.0,23533630.0,3.05,0.52,46.98,47.55,49.91
2017-12-12,603038,45.8,45.92,46.95,45.58,6782.0,31312618.0,4.06,0.62,47.12,47.84,50.32
2017-12-11,603038,47.69,46.93,47.85,46.61,5986.0,28221748.0,3.58,0.58,47.12,48.09,50.82
2017-12-08,603038,47.0,47.41,48.28,46.58,9969.0,47419768.0,5.97,1.06,47.57,48.76,51.18
2017-12-07,603038,46.74,48.17,49.25,45.8,14719.0,70374056.0,8.81,1.72,47.89,49.29,51.43
2017-12-06,603038,45.18,47.15,47.79,45.15,11788.0,54954600.0,7.06,1.56,48.13,49.74,51.58
2017-12-05,603038,46.88,45.93,49.17,45.01,12011.0,56373808.0,7.19,1.45,48.57,50.28,51.82
2017-12-01,603038,48.62,49.18,49.5,48.18,3066.0,15025063.0,1.84,0.29,49.07,51.04,52.11
2017-11-30,603038,49.29,49.01,49.76,48.54,5219.0,25600732.0,3.13,0.43,49.95,51.15,52.17
2017-11-29,603038,49.36,49.38,49.46,46.66,10822.0,52004976.0,6.48,0.89,50.69,51.59,52.26
2017-11-28,603038,47.75,49.36,50.0,47.75,6668.0,32622864.0,3.99,0.45,51.36,52.26,52.32
2017-11-27,603038,53.0,48.4,53.3,48.26,15781.0,78243584.0,9.45,1.06,51.98,52.8,52.32
2017-11-24,603038,51.96,53.61,54.37,51.53,14180.0,76092160.0,8.49,0.96,53.01,53.55,52.3
2017-11-23,603038,52.16,52.71,53.79,51.39,12639.0,66520272.0,7.57,0.85,52.35,53.59,52.11
2017-11-22,603038,52.0,52.7,53.38,51.51,11380.0,59562116.0,6.81,0.75,52.49,53.57,52.01
2017-11-21,603038,54.1,52.48,54.48,51.38,20499.0,107564176.0,12.27,1.49,53.16,53.42,51.87
2017-11-20,603038,51.7,53.57,55.34,51.08,15747.0,83834592.0,9.43,1.08,53.61,53.36,51.7
2017-11-17,603038,52.61,50.31,53.32,50.01,13501.0,69754896.0,8.08,0.86,54.09,53.18,51.56
2017-11-16,603038,56.0,53.38,57.3,53.3,13111.0,71895528.0,7.85,0.84,54.83,53.19,51.57
2017-11-15,603038,54.39,56.07,56.43,54.39,12780.0,70806368.0,7.65,0.89,54.65,52.93,51.44
2017-11-14,603038,55.86,54.73,55.86,54.38,13622.0,75255320.0,8.16,1.04,53.68,52.38,51.09
2017-11-13,603038,53.89,55.94,56.86,53.32,19714.0,108984008.0,11.8,1.74,53.1,51.84,50.8
2017-11-10,603038,52.49,54.03,54.31,52.16,19583.0,105251168.0,11.73,2.25,52.27,51.05,50.39
2017-11-09,603038,51.18,52.49,53.08,50.71,12070.0,62915944.0,7.23,1.55,51.55,50.63,50.13
2017-11-08,603038,51.47,51.23,52.29,51.14,6578.0,34009744.0,3.94,0.72,51.21,50.45,49.9
2017-11-07,603038,51.5,51.83,51.9,50.6,7490.0,38323000.0,4.49,0.86,51.08,50.33,49.74
2017-11-06,603038,50.55,51.75,52.35,50.55,11068.0,57295336.0,6.63,1.48,50.57,50.05,49.58
2017-11-03,603038,50.85,50.47,50.95,49.5,6258.0,31379188.0,3.75,0.88,49.84,49.95,49.38
2017-11-02,603038,50.61,50.76,51.26,50.2,7599.0,38511104.0,4.55,1.14,49.71,49.96,49.25
2017-11-01,603038,49.18,50.59,51.47,49.01,13462.0,68027256.0,8.06,2.63,49.69,49.95,49.08
2017-10-31,603038,47.72,49.26,49.49,47.47,5211.0,25310082.0,3.12,0.93,49.57,49.8,48.91
2017-10-30,603038,49.45,48.11,49.69,47.37,4785.0,23043952.0,2.87,0.81,49.53,49.77,48.72
