datetime,code,open,close,high,low,vol,amount,tor,vr,ma5,ma10,ma20
2017-12-27,603861,16.92,16.95,17.7,16.7,10569.0,18198274.0,0.87,0.81,17.49,17.46,17.75
2017-12-26,603861,16.6,17.22,17.31,16.6,13721.0,23382916.0,1.13,1.18,17.67,17.55,17.82
2017-12-25,603861,18.3,17.61,18.67,17.5,17270.0,31446748.0,1.43,1.76,17.72,17.65,17.87
2017-12-13,603861,17.59,18.09,18.25,17.08,15116.0,27021028.0,1.25,1.65,17.64,17.73,17.92
2017-12-12,603861,17.87,17.59,17.93,17.55,8481.0,15022220.0,0.7,0.84,17.54,17.75,17.98
2017-12-11,603861,17.69,17.82,17.87,17.55,10969.0,19481456.0,0.91,1.13,17.43,17.8,18.06
2017-12-08,603861,17.22,17.49,17.59,17.22,6191.0,10790979.0,0.51,0.6,17.44,17.8,18.14
2017-12-07,603861,17.57,17.22,17.75,17.18,8298.0,14446496.0,0.69,0.73,17.59,17.83,18.27
2017-12-06,603861,17.19,17.57,17.68,16.9,11732.0,20289400.0,0.97,1.02,17.82,17.87,18.39
2017-12-05,603861,17.86,17.05,17.99,16.95,13536.0,23506546.0,1.12,1.29,17.95,17.91,18.49
2017-12-04,603861,18.4,17.86,18.42,17.85,8799.0,15892377.0,0.73,0.85,18.16,18.03,18.59
2017-12-01,603861,18.25,18.24,18.34,18.01,8926.0,16233660.0,0.74,0.88,18.15,18.08,18.66
2017-11-30,603861,18.51,18.38,18.76,18.3,13933.0,25757812.0,1.15,1.52,18.07,18.08,18.68
2017-11-29,603861,18.12,18.24,18.44,18.01,12461.0,22690240.0,1.03,1.39,17.92,18.11,18.71
2017-11-28,603861,17.95,18.1,18.2,17.8,8144.0,14696079.0,0.67,0.9,17.87,18.21,18.81
2017-11-27,603861,17.8,17.81,18.24,17.6,8000.0,14369473.0,0.66,0.82,17.9,18.33,18.92
2017-11-24,603861,17.35,17.8,17.87,17.35,8346.0,14792766.0,0.69,0.74,18.01,18.49,19.04
2017-11-23,603861,17.99,17.64,18.1,17.6,9013.0,16131201.0,0.74,0.72,18.1,18.7,19.21
2017-11-22,603861,18.2,17.98,18.29,17.86,11300.0,20376372.0,0.93,0.88,18.29,18.92,19.42
2017-11-21,603861,18.36,18.26,18.59,18.18,8681.0,15918906.0,0.72,0.62,18.55,19.06,19.58
2017-11-20,603861,17.88,18.35,18.57,17.6,11723.0,21205308.0,0.97,0.73,18.76,19.15,19.72
2017-11-17,603861,18.75,18.26,19.15,18.2,15882.0,29527424.0,1.31,0.86,18.98,19.25,19.93
2017-11-16,603861,19.25,18.62,19.32,18.6,15246.0,28751100.0,1.26,0.71,19.31,19.27,20.18
2017-11-15,603861,19.3,19.25,19.49,19.21,12806.0,24757276.0,1.06,0.51,19.54,19.31,20.41
2017-11-14,603861,19.19,19.32,19.64,19.15,14727.0,28449852.0,1.22,0.56,19.58,19.41,20.51
2017-11-13,603861,19.88,19.44,19.96,19.28,21103.0,41315804.0,1.74,0.75,19.53,19.5,20.61
2017-11-10,603861,19.6,19.91,20.24,19.6,28504.0,56927744.0,2.35,1.04,19.52,19.58,20.66
2017-11-09,603861,19.56,19.79,20.18,19.23,29879.0,58844992.0,2.47,1.01,19.23,19.72,20.73
2017-11-08,603861,19.1,19.42,19.9,18.92,30650.0,59288968.0,2.53,1.14,19.08,19.93,20.79
2017-11-07,603861,19.05,19.1,19.36,18.74,22377.0,42581048.0,1.85,0.87,19.24,20.1,20.86
2017-11-06,603861,18.48,19.38,20.0,18.25,30205.0,57240824.0,2.49,1.19,19.48,20.29,21.0
2017-11-03,603861,19.1,18.46,19.19,18.22,24454.0,45498944.0,2.02,0.92,19.64,20.6,21.19
2017-11-02,603861,20.18,19.05,20.18,18.94,40463.0,77663680.0,3.34,1.49,20.2,21.08,21.34
2017-11-01,603861,20.29,20.2,20.42,20.13,16661.0,33758288.0,1.38,0.57,20.78,21.51,21.54
2017-10-31,603861,20.05,20.29,20.55,20.05,16662.0,33769840.0,1.38,0.46,20.96,21.61,21.75
2017-10-30,603861,21.03,20.19,21.46,20.16,28934.0,59820072.0,2.39,0.72,21.11,21.71,21.84
2017-10-27,603861,21.76,21.28,22.06,21.13,30783.0,66294224.0,2.54,0.59,21.57,21.75,21.87
2017-10-26,603861,20.94,21.94,22.44,20.94,42669.0,92667760.0,3.52,0.8,21.96,21.74,21.76
2017-10-25,603861,20.85,21.1,21.45,20.73,27057.0,57172476.0,2.23,0.51,22.24,21.64,21.61
2017-10-24,603861,22.23,21.02,22.3,20.72,50043.0,107461616.0,4.13,1.05,22.27,21.62,21.5
2017-10-23,603861,23.28,22.51,23.5,22.22,51244.0,115296664.0,4.23,1.23,22.31,21.71,21.37
2017-10-20,603861,23.39,23.25,24.6,23.22,90793.0,216763168.0,7.5,3.4,21.93,21.77,21.16
2017-10-19,603861,21.01,23.34,23.34,20.85,48419.0,107228000.0,4.0,2.28,21.51,21.6,20.9
2017-10-18,603861,21.01,21.22,21.66,21.0,22583.0,48175780.0,1.87,0.94,21.04,21.57,20.61
2017-10-17,603861,20.42,21.21,21.49,20.42,24810.0,52464612.0,2.05,0.87,20.98,21.88,20.47
2017-10-16,603861,21.35,20.61,21.35,20.1,21306.0,44104800.0,1.76,0.61,21.12,21.98,20.34
2017-10-13,603861,21.6,21.17,21.6,21.05,16287.0,34544132.0,1.35,0.37,21.62,21.99,20.23
2017-10-12,603861,21.42,21.0,21.42,20.75,21110.0,44580216.0,1.74,0.38,21.69,21.78,20.1
2017-10-11,603861,21.92,20.91,22.16,20.82,37027.0,78826768.0,3.06,0.55,22.1,21.57,19.97
2017-10-10,603861,21.9,21.91,22.66,21.73,47288.0,104903504.0,3.91,0.66,22.77,21.38,19.9
2017-10-09,603861,21.56,23.09,23.3,21.08,51602.0,112809544.0,4.26,0.7,22.84,21.03,19.83
2017-09-29,603861,22.84,21.52,23.05,21.5,60815.0,133598624.0,5.02,0.94,22.35,20.56,19.73
2017-09-28,603861,26.0,23.07,26.0,22.4,80413.0,192089728.0,6.64,1.5,21.88,20.21,19.72
2017-06-14,603861,22.1,24.27,24.42,21.6,95238.0,219559792.0,7.87,2.52,21.04,19.65,19.6
2017-06-13,603861,20.6,22.25,22.5,20.28,67717.0,143868416.0,5.59,2.58,19.98,19.07,19.41
2017-06-12,603861,19.17,20.66,20.97,19.0,64743.0,131425952.0,5.35,4.17,19.23,18.7,19.33
2017-06-09,603861,19.0,19.16,19.29,18.0,16919.0,32230232.0,1.4,1.08,18.76,18.48,19.34
2017-06-08,603861,19.25,18.84,19.39,18.56,23275.0,44218992.0,1.92,1.72,18.54,18.41,19.45
2017-06-07,603861,18.46,19.0,19.05,18.44,16555.0,31218122.0,1.37,1.27,18.27,18.36,19.57
2017-06-06,603861,18.29,18.48,18.54,18.1,9633.0,17760486.0,0.8,0.72,18.16,18.43,19.68
2017-06-05,603861,18.06,18.32,18.43,18.05,11271.0,20573810.0,0.93,0.77,18.17,18.63,19.86
2017-06-02,603861,17.64,18.06,18.1,17.32,17299.0,30748584.0,1.43,1.13,18.2,18.89,20.07
2017-06-01,603861,18.46,17.48,18.46,17.45,12948.0,23336986.0,1.07,0.76,18.28,19.22,20.31
2017-05-31,603861,18.96,18.47,18.98,18.4,13864.0,25981580.0,1.14,0.77,18.46,19.55,20.61
2017-05-26,603861,18.46,18.54,18.78,18.46,11236.0,20897948.0,0.93,0.57,18.7,19.75,20.85
2017-05-25,603861,18.31,18.47,18.58,18.2,17372.0,31975632.0,1.43,0.86,19.09,19.96,21.09
2017-05-24,603861,18.19,18.42,18.45,17.2,21341.0,38507456.0,1.76,0.9,19.58,20.2,21.32
2017-05-23,603861,19.61,18.39,19.8,18.13,21432.0,40576784.0,1.77,0.92,20.16,20.5,21.54
2017-05-22,603861,20.4,19.66,20.55,19.58,18971.0,38033376.0,1.57,0.86,20.64,20.77,21.76
2017-05-19,603861,20.95,20.51,21.24,20.42,19597.0,40366360.0,1.62,0.93,20.8,20.92,21.98
2017-05-18,603861,21.05,20.94,21.42,20.83,19655.0,41356760.0,1.62,0.89,20.83,21.08,22.17
2017-05-17,603861,21.16,21.31,21.9,21.15,38704.0,83076928.0,3.2,1.82,20.82,21.25,22.36
2017-05-16,603861,20.47,20.76,20.8,19.78,20131.0,40863368.0,1.66,0.95,20.83,21.41,22.51
2017-05-15,603861,20.71,20.46,20.97,20.35,11799.0,24256648.0,0.97,0.55,20.9,21.66,22.68
2017-05-12,603861,20.7,20.7,21.1,20.6,14807.0,30773080.0,1.22,0.68,21.05,21.95,22.94
2017-05-11,603861,21.25,20.85,21.25,20.19,25558.0,52808848.0,2.11,1.27,21.32,22.21,23.23
2017-05-10,603861,21.08,21.4,22.65,20.92,34083.0,73779472.0,2.81,2.07,21.68,22.43,23.55
2017-05-09,603861,21.3,21.08,21.46,20.82,20224.0,42747536.0,1.67,1.36,21.98,22.59,23.83
2017-05-08,603861,22.07,21.22,22.19,21.16,13387.0,28985856.0,1.11,0.94,22.43,22.76,24.18
2017-05-05,603861,22.5,22.07,22.6,22.04,15591.0,34721728.0,1.29,1.03,22.84,23.04,24.41
