datetime,code,open,close,high,low,vol,amount,tor,vr,ma5,ma10,ma20
2017-12-28,603055,16.68,16.92,17.28,16.58,70233.0,119193536.0,10.39,1.11,16.31,15.91,15.87
2017-12-27,603055,16.55,16.92,17.3,16.37,116348.0,196672592.0,17.21,2.58,15.98,15.79,15.87
2017-12-26,603055,15.66,16.72,17.3,15.58,110682.0,183237504.0,16.37,4.22,15.63,15.69,15.88
2017-12-25,603055,15.25,15.79,15.85,14.91,46999.0,72554896.0,6.95,2.2,15.43,15.59,15.91
2017-12-22,603055,15.23,15.22,15.46,15.1,17538.0,26853486.0,2.59,0.76,15.39,15.66,15.98
2017-12-21,603055,15.2,15.23,15.34,14.85,24924.0,37743520.0,3.69,1.11,15.5,15.73,16.05
2017-12-20,603055,15.73,15.2,15.75,15.05,25485.0,39214976.0,3.77,1.16,15.61,15.8,16.12
2017-12-19,603055,15.74,15.71,15.8,15.53,16303.0,25605012.0,2.41,0.59,15.75,15.81,16.21
2017-12-18,603055,15.67,15.59,15.91,15.41,22649.0,35365804.0,3.35,0.65,15.75,15.73,16.28
2017-12-15,603055,15.8,15.78,16.14,15.68,26169.0,41604144.0,3.87,0.65,15.93,15.73,16.38
2017-12-14,603055,15.83,15.79,15.9,15.6,21950.0,34491136.0,3.25,0.45,15.96,15.83,16.45
2017-12-13,603055,15.57,15.87,15.96,15.57,22373.0,35376496.0,3.31,0.43,15.98,15.94,16.59
2017-12-12,603055,16.31,15.73,16.31,15.68,45489.0,72722488.0,6.73,0.9,15.88,16.06,16.74
2017-12-11,603055,15.76,16.46,16.63,15.76,57501.0,93241040.0,8.51,1.15,15.72,16.24,16.93
2017-12-08,603055,15.61,15.97,16.35,15.39,52842.0,84613080.0,7.82,1.18,15.53,16.3,17.13
2017-12-07,603055,15.26,15.87,16.6,15.07,64018.0,101511920.0,9.47,1.69,15.69,16.37,17.35
2017-12-06,603055,14.99,15.35,15.38,14.7,37313.0,56127848.0,5.52,0.95,15.9,16.44,17.57
2017-12-05,603055,15.49,14.93,15.75,14.7,42064.0,64115132.0,6.22,1.0,16.25,16.61,17.83
2017-12-04,603055,16.7,15.55,16.78,15.4,52923.0,85025080.0,7.83,1.32,16.76,16.82,18.08
2017-12-01,603055,16.9,16.75,16.93,16.52,26954.0,45139620.0,3.99,0.68,17.06,17.02,18.3
2017-11-30,603055,16.95,16.93,17.23,16.82,29732.0,50601420.0,4.4,0.73,17.04,17.08,18.46
2017-11-29,603055,17.36,17.07,17.39,16.86,45098.0,77005328.0,6.67,1.17,16.98,17.24,18.67
2017-11-28,603055,17.01,17.5,17.58,16.93,55713.0,96627984.0,8.24,1.47,16.97,17.42,18.86
2017-11-27,603055,16.7,17.06,17.18,16.21,43260.0,72821864.0,6.4,1.16,16.88,17.63,19.03
2017-11-24,603055,16.59,16.64,16.9,16.48,25393.0,42430716.0,3.76,0.59,16.98,17.96,19.2
2017-11-23,603055,17.0,16.63,17.18,16.6,34197.0,57939788.0,5.06,0.77,17.11,18.34,19.5
2017-11-22,603055,16.88,17.03,17.32,16.78,34684.0,59095836.0,5.13,0.73,17.5,18.7,19.82
2017-11-21,603055,17.65,17.06,17.72,16.76,52144.0,89402568.0,7.71,1.05,17.87,19.06,20.11
2017-11-20,603055,17.2,17.56,17.73,16.88,39891.0,69503992.0,5.9,0.76,18.38,19.33,20.39
2017-11-17,603055,18.5,17.29,18.66,17.0,55525.0,98865248.0,8.21,1.05,18.94,19.59,20.67
2017-11-16,603055,18.94,18.54,19.09,18.51,39678.0,74391040.0,5.87,0.71,19.56,19.85,20.98
2017-11-15,603055,19.5,18.91,19.58,18.85,50111.0,95649216.0,7.41,0.76,19.91,20.1,21.33
2017-11-14,603055,20.22,19.6,20.39,19.5,62906.0,124770264.0,9.31,0.98,20.24,20.3,21.68
2017-11-13,603055,20.26,20.37,20.77,20.08,54662.0,111632248.0,8.09,0.81,20.28,20.42,21.95
2017-11-10,603055,20.26,20.37,20.77,20.15,57543.0,117827744.0,8.51,0.78,20.23,20.44,22.13
2017-11-09,603055,20.4,20.29,20.54,20.1,53515.0,108744944.0,7.92,0.71,20.15,20.67,22.28
2017-11-08,603055,19.76,20.59,21.28,19.71,101204.0,207605968.0,14.97,1.56,20.3,20.94,22.44
2017-11-07,603055,19.95,19.77,20.06,19.61,54777.0,108303760.0,8.1,0.86,20.36,21.15,22.64
2017-11-06,603055,19.91,20.14,20.16,19.19,72063.0,142025744.0,10.66,1.01,20.56,21.44,22.93
2017-11-03,603055,20.85,19.95,21.04,19.81,87320.0,176851952.0,12.92,1.3,20.66,21.75,23.09
2017-11-02,603055,20.77,21.06,21.25,20.62,59455.0,124746832.0,8.8,0.8,21.19,22.1,23.26
2017-11-01,603055,20.68,20.89,21.18,20.63,51204.0,107218776.0,7.57,0.65,21.58,22.56,23.28
2017-10-31,603055,20.59,20.77,20.97,20.46,49287.0,102249104.0,7.29,0.57,21.94,23.06,23.21
2017-10-30,603055,22.02,20.61,22.21,20.48,108429.0,229243264.0,16.04,1.23,22.33,23.49,23.05
2017-10-27,603055,23.12,22.61,23.39,22.53,68038.0,156219136.0,10.06,0.59,22.85,23.82,22.82
2017-10-26,603055,22.6,23.0,23.23,22.31,94621.0,215651616.0,14.0,0.69,23.01,23.9,22.42
2017-10-25,603055,22.72,22.73,22.95,22.3,73060.0,164996560.0,10.81,0.4,23.54,23.94,21.93
2017-10-24,603055,23.04,22.69,23.49,22.5,88256.0,201955520.0,13.06,0.41,24.18,24.12,
2017-10-23,603055,23.08,23.23,23.54,22.51,116369.0,268312160.0,17.21,0.5,24.65,24.41,
2017-10-20,603055,25.12,23.41,25.59,23.1,205072.0,491274496.0,30.34,0.92,24.79,24.42,
2017-10-19,603055,25.47,25.62,26.16,24.51,206635.0,523115392.0,30.57,0.94,24.78,24.43,
2017-10-18,603055,24.9,25.97,27.51,24.3,302702.0,789228288.0,44.78,1.33,24.35,24.0,
2017-10-17,603055,23.1,25.02,25.81,23.1,252655.0,626066816.0,37.38,1.08,24.06,23.35,
2017-10-16,603055,23.01,23.94,24.38,22.24,195642.0,454119200.0,28.94,0.77,24.18,22.61,
2017-10-13,603055,23.07,23.35,24.39,22.7,152270.0,359662848.0,22.53,0.68,24.04,21.82,
2017-10-12,603055,23.37,23.49,24.39,22.5,197844.0,460389952.0,29.27,1.06,24.08,20.95,
2017-10-11,603055,25.87,24.49,26.77,24.2,336427.0,852076864.0,49.77,2.84,23.65,19.92,
2017-10-10,603055,22.85,25.61,25.61,22.55,285850.0,700670912.0,42.29,4.65,22.64,,
2017-10-09,603055,25.86,23.28,25.86,22.4,302659.0,713861696.0,44.77,293.33,21.05,,
2017-09-29,603055,23.51,23.51,23.51,23.51,2047.0,4812873.0,0.3,3.18,19.6,,
2017-09-28,603055,21.37,21.37,21.37,21.37,1922.0,4108874.0,0.28,6.18,17.82,,
2017-09-27,603055,19.43,19.43,19.43,19.43,754.0,1466615.0,0.11,,16.2,,
2017-09-26,603055,17.66,17.66,17.66,17.66,274.0,484908.0,0.04,,,,
2017-09-25,603055,16.05,16.05,16.05,16.05,162.0,261182.0,0.02,,,,
2017-09-22,603055,14.59,14.59,14.59,14.59,111.0,161949.0,0.02,,,,
2017-09-21,603055,13.26,13.26,13.26,13.26,255.0,338130.0,0.04,,,,
